target,setsize,dyn,resp,rt,sub,reward,correct
Absent,12,Static,2,1.76856559527096,11,Absent,1
Absent,16,Static,2,2.18821051268606,11,Absent,1
Present,16,Static,1,0.919276649279709,11,Absent,1
Present,8,Static,1,1.48879382457744,11,Absent,1
Present,8,Static,1,0.899296751729707,11,Absent,1
Present,12,Static,1,1.13907757119887,11,Absent,1
Absent,16,Static,2,2.13826683363004,11,Absent,1
Absent,8,Static,2,1.27897403489169,11,Absent,1
Absent,12,Static,2,1.98839507195862,11,Absent,1
Present,8,Static,1,1.40888094577713,11,Absent,1
Absent,8,Static,2,1.22903252112701,11,Absent,1
Absent,16,Static,2,3.05750378090488,11,Absent,1
Present,16,Static,1,2.02836708691575,11,Absent,1
Absent,12,Static,2,1.75857381201422,11,Absent,1
Present,12,Static,1,0.779388160070994,11,Absent,1
Absent,8,Static,2,1.52875505318025,11,Absent,1
Absent,16,Static,2,1.87847359214356,11,Absent,1
Present,8,Static,1,0.679475234489473,11,Absent,1
Present,16,Static,1,1.48883013329214,11,Absent,1
Absent,12,Static,2,1.93842874256097,11,Absent,1
Present,12,Static,1,0.779376436426901,11,Absent,1
Present,8,Static,1,1.12915105741649,11,Absent,1
Present,12,Static,1,1.07914912101842,11,Absent,1
Present,16,Static,1,0.749416429141093,11,Absent,1
Absent,12,Dynamic,2,4.49629702239145,11,Absent,1
Absent,16,Dynamic,2,2.41803105588042,11,Absent,1
Present,16,Dynamic,1,0.889330109901493,11,Absent,1
Present,8,Dynamic,1,1.79855173640954,11,Absent,1
Present,12,Dynamic,1,2.12826570754623,11,Absent,1
Present,16,Dynamic,1,0.489649817721329,11,Absent,1
Absent,8,Dynamic,2,2.35808632091084,11,Absent,1
Absent,12,Dynamic,2,2.05833930403332,11,Absent,1
Absent,16,Dynamic,2,2.25814245473157,11,Absent,1
Absent,16,Dynamic,2,2.10828964937627,11,Absent,1
Absent,12,Dynamic,2,2.0783032526133,11,Absent,1
Present,8,Dynamic,1,0.80937252687454,11,Absent,1
Present,16,Dynamic,1,1.05915120444206,11,Absent,1
Present,16,Dynamic,1,0.66952937343649,11,Absent,1
Present,12,Dynamic,1,2.82772421783829,11,Absent,1
Absent,8,Dynamic,2,0.969242557648613,11,Absent,1
Present,12,Dynamic,1,2.83769181199386,11,Absent,1
Present,8,Dynamic,1,1.28895758804083,11,Absent,1
Absent,16,Dynamic,2,2.74776133686646,11,Absent,1
Absent,8,Dynamic,1,0.689471548817892,11,Absent,0
Present,12,Dynamic,1,0.869323216392331,11,Absent,1
Absent,12,Dynamic,2,1.90846012423663,11,Absent,1
Absent,8,Dynamic,2,1.63869260727006,11,Absent,1
Absent,16,Dynamic,2,1.86848598408778,11,Absent,1
Absent,12,Dynamic,2,1.57879583448903,11,Absent,1
Present,8,Dynamic,2,2.90768333461438,11,Absent,0
Present,16,Dynamic,2,3.16743728510028,11,Absent,0
Absent,8,Dynamic,2,1.82853315601096,11,Absent,1
Present,12,Dynamic,1,1.7585779521296,11,Absent,1
Present,8,Dynamic,1,1.14908731333526,11,Absent,1
Present,8,Dynamic,1,0.829338816174641,11,Absent,1
Absent,12,Dynamic,2,1.98839871586279,11,Absent,1
Present,16,Dynamic,1,0.679466854013299,11,Absent,1
Absent,12,Dynamic,2,2.50794687018606,11,Absent,1
Present,8,Dynamic,1,2.21821015180376,11,Absent,1
Absent,16,Dynamic,2,1.19904646018495,11,Absent,1
Present,12,Dynamic,1,0.689475423284421,11,Absent,1
Absent,12,Dynamic,2,1.82851132767792,11,Absent,1
Present,8,Dynamic,1,0.669454365164711,11,Absent,1
Present,12,Dynamic,2,2.22819295812769,11,Absent,0
Present,12,Dynamic,1,0.779405246819806,11,Absent,1
Absent,8,Dynamic,2,1.46882262828785,11,Absent,1
Absent,8,Dynamic,2,1.68862990072466,11,Absent,1
Absent,16,Dynamic,2,4.12660068600871,11,Absent,1
Absent,8,Dynamic,2,1.99838972222096,11,Absent,1
Present,16,Dynamic,1,2.1282713563478,11,Absent,1
Present,12,Dynamic,1,1.59870822710218,11,Absent,1
Present,12,Dynamic,1,1.8185416233664,11,Absent,1
Absent,16,Dynamic,2,1.45882070024436,11,Absent,1
Present,16,Dynamic,1,1.00917633918834,11,Absent,1
Absent,12,Dynamic,2,1.52878202909142,11,Absent,1
Absent,16,Dynamic,2,1.38885923606631,11,Absent,1
Absent,16,Dynamic,2,2.11827781880402,11,Absent,1
Present,8,Dynamic,1,1.40885148880443,11,Absent,1
Absent,8,Dynamic,2,1.87849294442731,11,Absent,1
Present,16,Dynamic,1,0.769415318093706,11,Absent,1
Absent,12,Dynamic,2,1.40883700341237,11,Absent,1
Absent,8,Dynamic,2,2.02833598592588,11,Absent,1
Present,8,Dynamic,1,1.39888216542386,11,Absent,1
Present,16,Dynamic,1,1.16907990690561,11,Absent,1
Present,8,Static,1,1.25567652130053,11,Present,1
Absent,8,Static,2,2.12827851884776,11,Present,1
Present,12,Static,1,0.899284812558562,11,Present,1
Present,16,Static,1,0.73942733244894,11,Present,1
Present,8,Static,1,0.889280343305472,11,Present,1
Present,16,Static,1,1.74858429429219,11,Present,1
Absent,16,Static,2,2.74775376336197,11,Present,1
Absent,12,Static,2,2.63783848870753,11,Present,1
Absent,12,Static,2,2.99756517591322,11,Present,1
Absent,12,Static,2,2.91761974758333,11,Present,1
Absent,8,Static,2,2.15822794527958,11,Present,1
Present,8,Static,1,1.94840931843464,11,Present,1
Present,12,Static,1,1.67867459158538,11,Present,1
Absent,12,Static,2,2.70778612910863,11,Present,1
Present,8,Static,1,1.0791488503578,11,Present,1
Present,12,Static,1,1.27896533864418,11,Present,1
Present,12,Static,1,1.35890177500369,11,Present,1
Absent,16,Static,2,3.40721013008442,11,Present,1
Absent,8,Static,2,2.53791656113117,11,Present,1
Absent,16,Static,2,4.00671349664344,11,Present,1
Absent,8,Static,2,2.19820195511033,11,Present,1
Absent,8,Static,2,2.8277531284773,11,Present,1
Present,16,Static,1,1.61871052939364,11,Present,1
Absent,12,Static,2,3.79688206350829,11,Present,1
Absent,16,Static,2,3.71695141128157,11,Present,1
Present,12,Static,1,1.68864908760406,11,Present,1
Present,16,Static,1,0.839348483126969,11,Present,1
Present,16,Static,1,1.2090473156079,11,Present,1
Absent,16,Static,2,3.83685103603148,11,Present,1
Present,8,Static,1,0.65948424483804,11,Present,1
Present,16,Static,1,1.59869771140825,11,Present,1
Present,8,Static,1,0.869315773205926,11,Present,1
Absent,12,Static,2,3.06748474773372,11,Present,1
Absent,12,Static,2,2.78770416049883,11,Present,1
Present,16,Static,1,2.04833069967617,11,Present,1
Absent,16,Static,2,4.7960306716077,11,Present,1
Absent,12,Static,2,3.69695340448493,11,Present,1
Present,8,Static,1,0.629470416049799,11,Present,1
Absent,8,Static,2,2.39806069663564,11,Present,1
Present,16,Static,1,1.29901515703386,11,Present,1
Absent,8,Static,2,1.83851982176452,11,Present,1
Absent,12,Static,2,2.93758546548725,11,Present,1
Absent,8,Static,2,2.60788711251143,11,Present,1
Absent,16,Static,2,4.8159713633645,11,Present,1
Present,12,Static,1,0.769402692244739,11,Present,1
Absent,16,Static,2,4.31645678775135,11,Present,1
Present,12,Static,1,0.689476891872573,11,Present,1
Present,12,Static,1,0.599549784974442,11,Present,1
Present,16,Static,1,0.769411588982393,11,Present,1
Present,8,Static,1,1.10915398289831,11,Present,1
Absent,16,Static,2,3.55707491470844,11,Present,1
Absent,8,Static,2,2.46802862159871,11,Present,1
Present,8,Static,1,0.799369621441656,11,Present,1
Present,16,Static,1,1.70860733224845,11,Present,1
Present,12,Static,1,1.48880329271174,11,Present,1
Absent,12,Static,2,3.56705366612414,11,Present,1
Absent,16,Static,2,4.19656511242465,11,Present,1
Present,12,Static,1,1.81851764979092,11,Present,1
Absent,8,Static,2,2.48795290326029,11,Present,1
Present,8,Static,1,0.839333902501949,11,Present,1
Present,8,Static,1,0.9192995051244,11,Present,1
Present,12,Static,1,0.759419956092643,11,Present,1
Absent,12,Static,2,2.73775242175066,11,Present,1
Present,8,Static,1,1.49880834338569,11,Present,1
Absent,16,Static,-1,4.9954142270949,11,Present,0
Present,12,Static,1,0.749428989831813,11,Present,1
Absent,12,Static,2,2.30813208606355,11,Present,1
Present,12,Static,1,1.14909186445561,11,Present,1
Absent,12,Static,2,2.46798865394453,11,Present,1
Absent,16,Static,2,3.25732024412991,11,Present,1
Present,8,Static,1,0.829336350148878,11,Present,1
Absent,12,Static,2,2.06831633123602,11,Present,1
Present,16,Static,1,1.1490950873299,11,Present,1
Present,16,Static,1,0.859345778184661,11,Present,1
Absent,8,Static,2,1.25900031243009,11,Present,1
Present,16,Static,1,1.41886231358626,11,Present,1
Present,8,Static,1,0.969226322982422,11,Present,1
Absent,16,Static,2,2.7577246355263,11,Present,1
Absent,8,Static,2,2.10827749467853,11,Present,1
Absent,12,Static,2,2.20821536119934,11,Present,1
Present,12,Static,1,0.859334189870651,11,Present,1
Absent,8,Static,2,1.36891547180267,11,Present,1
Present,16,Static,1,1.51877129954187,11,Present,1
Absent,16,Static,2,2.18820247304257,11,Present,1
Absent,8,Static,2,1.72859687336063,11,Present,1
Absent,8,Static,2,1.77855224598761,11,Present,1
Present,8,Static,1,1.0691541499732,11,Present,1
Absent,16,Static,2,3.50714758560093,11,Present,1
Present,12,Static,1,1.41885869975636,11,Present,1
Present,16,Static,1,1.46883540951717,11,Present,1
Absent,12,Dynamic,1,4.6062002325682,11,Present,0
Absent,8,Dynamic,-1,4.99543907781344,11,Present,0
Present,8,Dynamic,1,3.34726954024336,11,Present,1
Absent,12,Dynamic,2,3.21736680957156,11,Present,1
Present,8,Dynamic,1,0.669474524421275,11,Present,1
Present,16,Dynamic,1,1.63866580678791,11,Present,1
Absent,16,Dynamic,1,1.03917748699314,11,Present,0
Present,16,Dynamic,1,3.5570769797539,11,Present,1
Present,8,Dynamic,1,0.66946725165144,11,Present,1
Present,8,Dynamic,1,0.68946265208001,11,Present,1
Present,8,Dynamic,1,0.939280395098876,11,Present,1
Absent,8,Dynamic,2,2.73776487217106,11,Present,1
Absent,16,Dynamic,2,4.33645588721765,11,Present,1
Present,16,Dynamic,1,0.809339471107705,11,Present,1
Absent,12,Dynamic,2,2.70779668490013,11,Present,1
Absent,16,Dynamic,2,3.91678498130432,11,Present,1
Present,12,Dynamic,1,2.24817311631409,11,Present,1
Absent,8,Dynamic,2,4.99593845796562,11,Present,1
Absent,12,Dynamic,2,4.02668577056602,11,Present,1
Present,12,Dynamic,1,1.58872109019717,11,Present,1
Absent,8,Dynamic,1,3.61702600520607,11,Present,0
Absent,8,Dynamic,2,3.97675172003596,11,Present,1
Present,12,Dynamic,1,0.909330542625867,11,Present,1
Present,12,Dynamic,1,0.699447332983709,11,Present,1
Present,12,Dynamic,1,0.719473423397631,11,Present,1
Absent,12,Dynamic,2,2.95757245536583,11,Present,1
Absent,16,Dynamic,-1,4.99544903213518,11,Present,0
Absent,16,Dynamic,2,3.39719680419148,11,Present,1
Present,16,Dynamic,1,0.959248639175257,11,Present,1
Present,16,Dynamic,1,3.05756287027975,11,Present,1
Present,12,Dynamic,1,2.18823154908478,11,Present,1
Present,16,Dynamic,1,1.58872586686789,11,Present,1
Present,8,Dynamic,1,0.729442481128899,11,Present,1
Absent,12,Dynamic,1,2.50797465306914,11,Present,0
Absent,16,Dynamic,2,2.73776686704514,11,Present,1
Present,8,Dynamic,1,1.21903997600816,11,Present,1
Absent,12,Dynamic,2,4.72610843327197,11,Present,1
Absent,8,Dynamic,2,2.89761661325838,11,Present,1
Absent,16,Dynamic,1,3.38723183144134,11,Present,0
Present,12,Dynamic,1,1.86849368289859,11,Present,1
Absent,12,Dynamic,2,4.12661092602912,11,Present,1
Present,12,Dynamic,1,0.669507239354743,11,Present,1
Absent,8,Dynamic,2,3.81687997507242,11,Present,1
Absent,16,Dynamic,2,3.49716217290893,11,Present,1
Absent,12,Dynamic,1,0.759405009573356,11,Present,0
Absent,8,Dynamic,2,1.83851744595972,11,Present,1
Absent,8,Dynamic,1,0.819378685254151,11,Present,0
Absent,12,Dynamic,1,1.23901412451073,11,Present,0
Present,16,Dynamic,1,1.34892577029859,11,Present,1
Present,8,Dynamic,1,0.869326800148428,11,Present,1
Present,12,Dynamic,1,1.88845868906355,11,Present,1
Present,8,Dynamic,1,0.669499460348106,11,Present,1
Absent,8,Dynamic,2,3.65701219980815,11,Present,1
Present,16,Dynamic,1,0.749404033855853,11,Present,1
Present,8,Dynamic,1,0.599532452625908,11,Present,1
Present,12,Dynamic,1,1.59870734995843,11,Present,1
Absent,16,Dynamic,2,3.73692107382362,11,Present,1
Present,16,Dynamic,1,1.85848645690976,11,Present,1
Absent,16,Dynamic,2,3.52712141833217,11,Present,1
Present,16,Dynamic,1,0.689461013075288,11,Present,1
Present,16,Dynamic,1,1.83850484517166,11,Present,1
Absent,8,Dynamic,2,3.74691312774212,11,Present,1
Absent,16,Dynamic,1,1.81853191464461,11,Present,0
Absent,16,Dynamic,2,2.46798533583706,11,Present,1
Absent,16,Dynamic,2,3.18739623145893,11,Present,1
Present,12,Dynamic,1,1.45883351154657,11,Present,1
Absent,8,Dynamic,2,2.69779073703421,11,Present,1
Absent,16,Dynamic,-1,4.99550273835735,11,Present,0
Absent,12,Dynamic,2,3.33724232541499,11,Present,1
Present,8,Dynamic,1,1.48883371203647,11,Present,1
Absent,8,Dynamic,2,3.20737030979035,11,Present,1
Absent,8,Dynamic,2,4.83602669021298,11,Present,1
Present,16,Dynamic,1,0.609514777773711,11,Present,1
Present,16,Dynamic,1,1.58871132634067,11,Present,1
Present,12,Dynamic,1,0.48965346663681,11,Present,1
Present,16,Dynamic,1,0.559562036576153,11,Present,1
Absent,16,Dynamic,-1,4.99543055699428,11,Present,0
Present,12,Dynamic,1,1.69863854517871,11,Present,1
Absent,8,Dynamic,2,3.22736714873349,11,Present,1
Absent,12,Dynamic,2,4.17656562200318,11,Present,1
Present,12,Dynamic,1,0.829370423401315,11,Present,1
Present,8,Dynamic,1,1.42884072918173,11,Present,1
Absent,12,Dynamic,2,4.45631863686936,11,Present,1
Present,12,Dynamic,1,1.36889616964118,11,Present,1
Present,8,Dynamic,1,1.37888294065169,11,Present,1
Absent,12,Dynamic,2,3.96675246853147,11,Present,1
Present,8,Dynamic,1,1.50879616696784,11,Present,1
Present,8,Dynamic,1,0.729428426789354,11,Present,1
Absent,12,Dynamic,2,4.55626733986696,11,Present,1
Present,16,Dynamic,1,0.579563100842961,11,Present,1
Absent,16,Static,2,3.86681805043668,11,Present,1
Present,8,Static,1,0.639498678437576,11,Present,1
Present,8,Static,1,1.04915961666347,11,Present,1
Absent,8,Static,2,2.00836583218324,11,Present,1
Absent,8,Static,2,1.40890494942641,11,Present,1
Absent,16,Static,2,2.96759449755587,11,Present,1
Absent,12,Static,2,3.13743102981607,11,Present,1
Present,16,Static,1,1.61869627456417,11,Present,1
Present,8,Static,1,0.90928937203239,11,Present,1
Present,12,Static,1,1.6886444212023,11,Present,1
Absent,16,Static,2,3.89678950569214,11,Present,1
Present,16,Static,1,1.348939473781,11,Present,1
Present,16,Static,1,1.43883579546014,11,Present,1
Absent,8,Static,2,2.15826508602686,11,Present,1
Present,12,Static,1,1.09912039750475,11,Present,1
Absent,16,Static,2,3.43717234275732,11,Present,1
Absent,8,Static,2,1.45883074478638,11,Present,1
Absent,12,Static,2,3.03752258017107,11,Present,1
Absent,16,Static,2,3.79689470439462,11,Present,1
Absent,12,Static,2,3.00755552566807,11,Present,1
Present,8,Static,1,0.969241274513934,11,Present,1
Absent,12,Static,2,2.85766789021181,11,Present,1
Absent,8,Static,2,1.8784744342006,11,Present,1
Present,16,Static,1,1.36891747670143,11,Present,1
Present,12,Static,1,1.17906226713922,11,Present,1
Present,12,Static,1,1.25903422529063,11,Present,1
Present,8,Static,1,0.83936118917245,11,Present,1
Present,12,Static,1,0.719448206785273,11,Present,1
Absent,12,Static,2,3.74690468711879,11,Present,1
Present,16,Static,1,1.63871796422609,11,Present,1
Present,12,Static,1,1.01918745969306,11,Present,1
Present,12,Static,1,0.809375223462666,11,Present,1
Absent,12,Static,2,3.10745676269016,11,Present,1
Absent,12,Static,2,2.20821846377976,11,Present,1
Present,16,Static,1,0.709447812488634,11,Present,1
Absent,16,Static,2,2.07831476073216,11,Present,1
Present,12,Static,1,0.709449426432002,11,Present,1
Absent,12,Static,2,2.09829425228963,11,Present,1
Present,8,Static,1,0.969243925992487,11,Present,1
Present,16,Static,1,1.42883652891896,11,Present,1
Absent,8,Static,2,1.93841196657149,11,Present,1
Present,8,Static,1,1.30896448154954,11,Present,1
Absent,12,Static,2,2.75777450236728,11,Present,1
Present,8,Static,1,0.949251683279726,11,Present,1
Present,16,Static,1,3.17740300968717,11,Present,1
Present,8,Static,1,0.859334460531954,11,Present,1
Absent,16,Static,2,3.12742572852994,11,Present,1
Absent,12,Static,2,2.5479339018334,11,Present,1
Absent,8,Static,2,1.75858501438506,11,Present,1
Absent,16,Static,2,3.55707714515802,11,Present,1
Present,16,Static,1,0.799385369920401,11,Present,1
Absent,16,Static,2,2.90761578957927,11,Present,1
Present,8,Static,1,0.649510079627817,11,Present,1
Absent,16,Static,2,3.34724756154219,11,Present,1
Absent,8,Static,2,1.32893593346444,11,Present,1
Absent,8,Static,2,1.58870872498437,11,Present,1
Present,12,Static,1,1.13908068380397,11,Present,1
Present,12,Static,1,1.4488416380691,11,Present,1
Absent,8,Static,2,2.21819821764529,11,Present,1
Present,16,Static,1,0.969226107456052,11,Present,1
Absent,8,Dynamic,2,4.83600657105535,11,Present,1
Present,16,Dynamic,1,1.36892119077629,11,Present,1
Present,8,Dynamic,1,3.33725146775305,11,Present,1
Absent,16,Dynamic,2,3.57706378417924,11,Present,1
Absent,12,Dynamic,2,2.65780881286582,11,Present,1
Absent,8,Dynamic,2,4.0167099663513,11,Present,1
Present,16,Dynamic,1,0.599542432008548,11,Present,1
Present,12,Dynamic,1,1.04919463221813,11,Present,1
Absent,12,Dynamic,2,3.40719111362068,11,Present,1
Present,16,Dynamic,1,1.63867155082244,11,Present,1
Present,8,Dynamic,1,0.909292945764264,11,Present,1
Present,8,Dynamic,1,0.459649010749672,11,Present,1
Present,12,Dynamic,1,0.559581689595234,11,Present,1
Absent,16,Dynamic,2,3.92682361403058,11,Present,1
Absent,16,Dynamic,2,4.00670627900809,11,Present,1
Absent,8,Dynamic,1,3.37723055498964,11,Present,0
Absent,12,Dynamic,2,3.44717779942357,11,Present,1
Absent,16,Dynamic,2,3.90679446614558,11,Present,1
Present,12,Dynamic,1,0.639494623530481,11,Present,1
Present,12,Dynamic,1,1.49877895658392,11,Present,1
Absent,16,Dynamic,2,3.44716845158337,11,Present,1
Absent,8,Dynamic,2,2.68780336956615,11,Present,1
Present,8,Dynamic,1,0.789403916903666,11,Present,1
Present,16,Dynamic,1,1.81854101688441,11,Present,1
Present,8,Dynamic,1,0.579562990573322,11,Present,1
Present,12,Dynamic,1,0.439688510593896,11,Present,1
Absent,8,Dynamic,2,1.77857569327716,11,Present,1
Present,16,Dynamic,1,1.04915456933122,11,Present,1
Absent,12,Dynamic,2,2.78772493626093,11,Present,1
Absent,12,Dynamic,2,2.90761465681135,11,Present,1
Absent,12,Dynamic,1,1.74857644010217,11,Present,0
Absent,16,Dynamic,2,3.94675943388347,11,Present,1
Absent,8,Dynamic,2,1.93841459298892,11,Present,1
Present,16,Dynamic,1,0.839351575683395,11,Present,1
Present,8,Dynamic,1,1.50878564626237,11,Present,1
Absent,8,Dynamic,2,2.33811123511759,11,Present,1
Absent,16,Dynamic,1,0.809386430845734,11,Present,0
Absent,16,Dynamic,2,2.6478711718969,11,Present,1
Present,12,Dynamic,1,1.02920135698241,11,Present,1
Present,16,Dynamic,1,1.43891148038392,11,Present,1
Absent,8,Dynamic,2,2.57790559266459,11,Present,1
Absent,8,Dynamic,2,1.45883218831341,11,Present,1
Present,8,Dynamic,1,0.989218234887176,11,Present,1
Absent,8,Dynamic,2,2.90763433489155,11,Present,1
Present,12,Dynamic,1,0.8593715060465,11,Present,1
Present,8,Dynamic,1,1.04915683486661,11,Present,1
Absent,12,Dynamic,2,3.12745107546107,11,Present,1
Present,8,Dynamic,1,0.809368346660449,11,Present,1
Present,8,Dynamic,1,0.659494154049753,11,Present,1
Absent,16,Dynamic,1,1.42886271790712,11,Present,0
Absent,12,Dynamic,2,2.49798060928833,11,Present,1
Absent,16,Dynamic,2,3.41720536176717,11,Present,1
Present,12,Dynamic,1,2.10827747964186,11,Present,1
Absent,12,Dynamic,2,2.85768859580276,11,Present,1
Present,16,Dynamic,1,1.6487399061707,11,Present,1
Present,16,Dynamic,1,0.979215981046764,11,Present,1
Present,16,Dynamic,1,0.679478231812936,11,Present,1
Present,12,Dynamic,1,1.01920252650643,11,Present,1
Absent,12,Dynamic,2,3.23735175946558,11,Present,1
Present,12,Dynamic,1,1.81853069165663,11,Present,1
Absent,12,Static,2,2.84767484888062,11,Present,1
Absent,16,Static,2,3.26733338456961,11,Present,1
Absent,8,Static,2,1.54876968058625,11,Present,1
Present,8,Static,1,0.68946900760875,11,Present,1
Present,12,Static,1,1.10913565311239,11,Present,1
Present,12,Static,1,0.919319173179701,11,Present,1
Absent,8,Static,2,1.6786460468411,11,Present,1
Present,12,Static,1,1.18904865220702,11,Present,1
Absent,12,Static,2,2.0283569822268,11,Present,1
Absent,16,Static,1,0.69946213414778,11,Present,0
Absent,16,Static,2,1.64866441171262,11,Present,1
Absent,12,Static,2,2.25814963728044,11,Present,1
Absent,8,Static,2,1.14910108197682,11,Present,1
Absent,8,Static,2,2.02833611624374,11,Present,1
Absent,12,Static,2,3.23735858614555,11,Present,1
Absent,8,Static,2,1.7286066723027,11,Present,1
Present,8,Static,1,0.649479660303314,11,Present,1
Present,16,Static,1,1.76856003167723,11,Present,1
Present,8,Static,1,0.909287377158307,11,Present,1
Present,12,Static,1,1.55874182586103,11,Present,1
Present,16,Static,1,0.799385495226488,11,Present,1
