target,setsize,location,dyn,resp,rt,sub,exp,correct
Absent,16,4,Dynamic,2,2.91107805482807,7,4,1
Present,16,1,Dynamic,1,0.96086817993546,7,4,1
Absent,8,3,Dynamic,2,1.88085260572643,7,4,1
Present,12,1,Dynamic,1,1.03083981367672,7,4,1
Absent,8,1,Dynamic,2,1.98100103587512,7,4,1
Present,12,2,Dynamic,1,2.76110497821264,7,4,1
Absent,12,4,Dynamic,2,3.06112893966474,7,4,1
Absent,16,3,Dynamic,2,3.04113280748788,7,4,1
Absent,12,4,Dynamic,1,1.94099866171746,7,4,0
Absent,12,2,Dynamic,2,4.06120010258564,7,4,1
Present,8,2,Dynamic,1,1.1208572364194,7,4,1
Absent,12,1,Dynamic,2,2.89102015845583,7,4,1
Absent,16,2,Dynamic,2,3.70119363438243,7,4,1
Present,8,3,Dynamic,2,3.03111619573338,7,4,0
Present,16,3,Dynamic,1,1.01084406243262,7,4,1
Present,16,3,Dynamic,1,1.4408622477149,7,4,1
Present,8,1,Dynamic,1,1.74095174227386,7,4,1
Absent,16,4,Dynamic,1,1.81093190961838,7,4,0
Absent,16,1,Dynamic,1,1.45088312226017,7,4,0
Present,12,3,Dynamic,1,1.98095518071023,7,4,1
Present,8,4,Dynamic,1,3.18119643291539,7,4,1
Present,16,4,Dynamic,1,1.2508857570574,7,4,1
Present,12,1,Dynamic,1,0.590851583217045,7,4,1
Absent,8,1,Dynamic,2,1.21086066984299,7,4,1
Absent,8,4,Dynamic,2,2.52105871504773,7,4,1
Present,16,4,Dynamic,2,3.40117581533286,7,4,0
Present,16,2,Dynamic,1,0.710777163307284,7,4,1
Absent,12,1,Dynamic,2,2.82105314371256,7,4,1
Present,16,2,Dynamic,2,3.54116120148137,7,4,0
Absent,16,3,Dynamic,2,3.76121204421452,7,4,1
Present,12,2,Dynamic,2,2.74106873529763,7,4,0
Present,8,4,Dynamic,1,1.47090138874046,7,4,1
Absent,16,3,Static,2,1.76318105038399,8,4,1
Present,16,3,Static,1,0.700859146166295,8,4,1
Present,16,3,Static,1,1.77097804098048,8,4,1
Absent,12,2,Static,2,1.10086964432503,8,4,1
Absent,8,2,Static,2,0.600776342469089,8,4,1
Absent,12,1,Static,2,1.17085655980372,8,4,1
Absent,12,4,Static,2,1.97098336407544,8,4,1
Absent,8,1,Static,2,0.72076582392674,8,4,1
Present,16,4,Static,2,1.44093173440024,8,4,0
Absent,16,4,Static,2,1.99094736050665,8,4,1
Present,12,2,Static,1,0.720789216472895,8,4,1
Present,8,3,Static,1,0.510814664073223,8,4,1
Absent,12,4,Static,2,0.900830219673935,8,4,1
Absent,12,2,Static,2,0.860860418963966,8,4,1
Present,12,4,Static,1,0.750863378912072,8,4,1
Present,8,1,Static,1,0.711070874350753,8,4,1
Absent,8,3,Static,2,0.790795486897878,8,4,1
Present,8,3,Static,2,1.04083064839506,8,4,0
Present,12,1,Static,1,1.05086203560768,8,4,1
Absent,8,1,Static,2,0.920851364356622,8,4,1
Present,8,2,Static,1,0.750801752310508,8,4,1
Present,16,1,Static,2,0.990863822670235,8,4,0
Present,12,3,Static,1,0.770829801311265,8,4,1
Absent,16,2,Static,2,1.77098330893978,8,4,1
Present,12,3,Static,2,1.33090080865622,8,4,0
Present,8,1,Static,1,1.02085538925758,8,4,1
Absent,8,2,Static,2,0.890824017081741,8,4,1
Present,8,2,Static,1,0.980895189499279,8,4,1
Absent,16,2,Static,2,2.41104184794585,8,4,1
Absent,8,4,Static,2,0.680792762529109,8,4,1
Present,12,4,Static,1,0.700797920217155,8,4,1
Absent,12,3,Static,2,1.28084073587706,8,4,1
Present,16,4,Static,1,1.19086840627961,8,4,1
Present,12,2,Static,1,0.700867757349897,8,4,1
Absent,12,3,Static,2,1.82095334255609,8,4,1
Absent,16,1,Static,2,0.830833114461257,8,4,1
Present,16,2,Static,2,0.940869769633082,8,4,0
Absent,16,1,Static,2,1.89095341807479,8,4,1
Present,16,2,Static,1,0.790792391616378,8,4,1
Present,8,4,Static,1,0.880814476278374,8,4,1
Present,12,1,Static,1,0.730909840875029,8,4,1
Absent,16,3,Static,2,1.60087252641506,8,4,1
Absent,8,3,Static,2,0.59074137645257,8,4,1
Absent,8,4,Static,2,0.510831405256795,8,4,1
Present,16,1,Static,1,0.800833951520872,8,4,1
Absent,16,4,Static,2,1.48093426328796,8,4,1
Absent,12,1,Static,2,1.57091544198738,8,4,1
Present,8,4,Static,1,0.780811250676379,8,4,1
Absent,16,2,Static,2,1.53090740956077,8,4,1
Absent,8,2,Static,2,0.550774241968156,8,4,1
Present,16,3,Static,1,0.540792649918785,8,4,1
Present,16,1,Static,1,1.13087989186761,8,4,1
Present,8,3,Static,1,0.570809270806421,8,4,1
Present,8,4,Static,1,0.721051546805029,8,4,1
Absent,12,2,Static,2,1.19086379994815,8,4,1
Absent,16,3,Static,2,1.50094442562067,8,4,1
Present,8,1,Static,1,0.670844773142107,8,4,1
Absent,16,4,Static,2,1.7309642420355,8,4,1
Present,12,1,Static,1,0.770815633792608,8,4,1
Absent,16,1,Static,2,1.53094757837607,8,4,1
Absent,12,2,Static,2,1.3208878263863,8,4,1
Present,12,4,Static,1,0.810797309046848,8,4,1
Present,8,3,Static,1,0.930844928524493,8,4,1
Present,8,1,Static,1,0.430742308412391,8,4,1
Absent,8,1,Static,2,1.09095352567329,8,4,1
Present,16,2,Static,1,1.24089344520826,8,4,1
Absent,12,1,Static,2,2.0410200192473,8,4,1
Present,12,3,Static,1,0.800852970641245,8,4,1
Present,12,4,Static,1,0.560781981006585,8,4,1
Absent,8,3,Static,2,0.810817370731911,8,4,1
Absent,16,3,Static,2,2.03097366521661,8,4,1
Absent,8,4,Static,2,0.620850211520519,8,4,1
Absent,12,4,Static,2,1.52093247388575,8,4,1
Absent,8,1,Static,2,0.60076543296509,8,4,1
Absent,12,3,Static,2,0.800855897841757,8,4,1
Present,8,2,Static,1,0.581169622270863,8,4,1
Present,16,3,Static,1,0.92089069611211,8,4,1
Present,12,1,Static,1,0.470747852383738,8,4,1
Present,16,4,Static,1,0.610764237357216,8,4,1
Present,16,1,Static,1,0.72077458046806,8,4,1
Absent,12,4,Static,2,0.89082123791195,8,4,1
Absent,12,3,Static,2,1.49092313090205,8,4,1
Absent,12,1,Static,2,1.16086913807976,8,4,1
Present,8,2,Static,1,0.74082124025108,8,4,1
Absent,16,4,Static,2,1.94099407809881,8,4,1
Present,12,2,Static,1,1.310904161905,8,4,1
Present,12,2,Static,1,0.990859065634595,8,4,1
Present,16,4,Static,1,0.820824711122896,8,4,1
Absent,8,4,Static,2,0.700738564535641,8,4,1
Present,8,4,Static,1,0.76086140906591,8,4,1
Absent,16,2,Static,2,1.3308930295193,8,4,1
Absent,16,1,Static,2,1.27098079776215,8,4,1
Absent,8,3,Static,2,0.630812601667003,8,4,1
Absent,8,2,Static,2,0.820810072778841,8,4,1
Present,16,2,Static,1,0.880818270612508,8,4,1
Present,12,3,Static,1,0.560780495017752,8,4,1
Present,16,4,Static,1,0.960867175919248,8,4,1
Present,12,3,Static,1,0.610789121238213,8,4,1
Absent,16,3,Static,2,2.55104828611684,8,4,1
Present,12,2,Static,2,0.970864920370786,8,4,0
Present,16,4,Static,1,0.830796136161553,8,4,1
Absent,8,1,Static,2,0.930923779832028,8,4,1
Absent,12,1,Static,2,1.14087311786989,8,4,1
Present,12,1,Static,1,0.680851459590485,8,4,1
Absent,12,2,Static,2,0.920834167050543,8,4,1
Present,16,1,Static,1,0.770827159813052,8,4,1
Absent,8,4,Static,2,0.950858075866563,8,4,1
Present,12,3,Static,1,1.5509534655248,8,4,1
Absent,16,2,Static,2,1.61091893558159,8,4,1
Present,16,1,Static,1,0.770801889982522,8,4,1
Absent,8,2,Static,2,0.910817085029066,8,4,1
Absent,8,2,Static,2,0.740826335451857,8,4,1
Absent,8,3,Static,2,0.670805020350144,8,4,1
Present,16,3,Static,1,0.570806694468502,8,4,1
Present,16,2,Static,1,0.5707812144542,8,4,1
Present,12,1,Static,1,0.750828648475363,8,4,1
Absent,16,1,Static,2,1.39092248932366,8,4,1
Absent,16,3,Static,2,1.12089315716639,8,4,1
Absent,16,2,Static,2,1.84095345550031,8,4,1
Present,8,1,Static,1,0.720791519471277,8,4,1
Absent,12,4,Static,2,1.34089146801125,8,4,1
Absent,12,4,Static,2,0.740856845506642,8,4,1
Present,8,2,Static,1,1.22085257733988,8,4,1
Absent,12,1,Static,2,0.950924910279355,8,4,1
Present,12,4,Static,1,1.50091151465904,8,4,1
Present,8,2,Static,1,0.570831688286489,8,4,1
Absent,8,4,Static,2,0.780838099056837,8,4,1
Present,8,4,Static,1,0.850744233146997,8,4,1
Absent,16,4,Static,2,1.26089574352909,8,4,1
Absent,8,3,Static,2,0.830805519243768,8,4,1
Present,8,3,Static,1,0.710824227599915,8,4,1
Present,8,4,Static,1,0.550854249119766,8,4,1
Present,8,1,Static,1,0.880851722570696,8,4,1
Absent,12,2,Static,2,1.24094867874965,8,4,1
Present,12,4,Static,1,0.730814050230038,8,4,1
Absent,12,3,Static,2,1.35090515668571,8,4,1
Absent,16,1,Static,2,1.63097294344107,8,4,1
Absent,8,1,Static,2,0.76078625919763,8,4,1
Absent,12,3,Static,2,1.09086068996385,8,4,1
Present,16,3,Static,1,1.43088360633828,8,4,1
Present,12,2,Static,1,1.2008755815973,8,4,1
Present,8,3,Static,1,0.600816062513786,8,4,1
Absent,16,4,Static,2,2.02098379012341,8,4,1
Present,16,2,Static,1,0.740783384459064,8,4,1
Absent,12,3,Dynamic,2,2.10101975125508,8,4,1
Present,16,4,Dynamic,1,3.72121836217093,8,4,1
Present,12,3,Dynamic,1,1.14089107203699,8,4,1
Present,16,2,Dynamic,1,2.95110116887508,8,4,1
Absent,8,2,Dynamic,2,1.23088889668543,8,4,1
Present,16,3,Dynamic,1,0.710803649644731,8,4,1
Absent,16,1,Dynamic,2,1.64094181185737,8,4,1
Absent,16,3,Dynamic,2,1.75094192480083,8,4,1
Absent,12,3,Dynamic,2,1.63098189546326,8,4,1
Present,16,4,Dynamic,1,0.620806326229285,8,4,1
Absent,16,1,Dynamic,2,2.29098715607051,8,4,1
Present,12,2,Dynamic,1,1.3608296282182,8,4,1
Present,8,4,Dynamic,1,0.710822485982135,8,4,1
Absent,8,1,Dynamic,2,1.7309594101489,8,4,1
Absent,8,3,Dynamic,2,1.70098279768263,8,4,1
Absent,16,4,Dynamic,2,2.15101920491088,8,4,1
Present,12,1,Dynamic,1,1.02086519337536,8,4,1
Absent,12,2,Dynamic,2,2.0609896144515,8,4,1
Absent,16,2,Dynamic,2,1.42090029472456,8,4,1
Absent,8,4,Dynamic,2,1.40091143980862,8,4,1
Absent,8,2,Dynamic,2,1.64095783393896,8,4,1
Present,16,1,Dynamic,2,1.51092894019348,8,4,0
Present,16,3,Dynamic,1,2.03101119988514,8,4,1
Present,12,3,Dynamic,1,1.32089767093748,8,4,1
Present,16,2,Dynamic,1,0.960849980952844,8,4,1
Absent,16,4,Dynamic,2,1.65092703316805,8,4,1
Absent,12,1,Dynamic,2,2.00101371640903,8,4,1
Present,12,4,Dynamic,1,1.73097561000031,8,4,1
Present,8,2,Dynamic,1,0.83087018565584,8,4,1
Absent,8,1,Dynamic,2,1.28089074356285,8,4,1
Absent,8,3,Dynamic,2,1.17086481979004,8,4,1
Present,12,1,Dynamic,1,1.06088300953706,8,4,1
Absent,12,4,Dynamic,2,1.920985577186,8,4,1
Absent,16,3,Dynamic,2,2.3410254352375,8,4,1
Present,8,1,Dynamic,1,2.48106303272652,8,4,1
Present,12,4,Dynamic,1,2.22105187494617,8,4,1
Absent,16,2,Dynamic,2,1.9709790284096,8,4,1
Present,8,3,Dynamic,1,1.89098118638503,8,4,1
Absent,8,4,Dynamic,2,1.65100491943576,8,4,1
Present,8,4,Dynamic,1,0.9608807315999,8,4,1
Absent,12,2,Dynamic,2,1.22084622404509,8,4,1
Absent,12,1,Dynamic,2,1.30085357713324,8,4,1
Present,8,3,Dynamic,1,0.95085379801003,8,4,1
Absent,12,4,Dynamic,2,1.75093533826566,8,4,1
Present,12,2,Dynamic,2,2.53107607714992,8,4,0
Present,16,1,Dynamic,1,0.720826854060761,8,4,1
Present,8,1,Dynamic,1,0.680796872639803,8,4,1
Present,8,2,Dynamic,1,1.32090572809102,8,4,1
Absent,12,4,Dynamic,2,2.03098573724674,8,4,1
Present,8,2,Dynamic,1,0.640798574493601,8,4,1
Present,12,4,Dynamic,1,0.960822222667957,8,4,1
Absent,8,2,Dynamic,2,1.88099473204056,8,4,1
Absent,12,1,Dynamic,1,1.16087981935561,8,4,0
Absent,16,1,Dynamic,2,2.80109697856733,8,4,1
Absent,16,1,Dynamic,2,2.40103403873582,8,4,1
Absent,12,4,Dynamic,2,2.22100088718253,8,4,1
Present,8,1,Dynamic,1,1.04086647385884,8,4,1
Present,8,1,Dynamic,1,1.4509167351689,8,4,1
Present,16,3,Dynamic,1,2.70106683441281,8,4,1
Present,12,2,Dynamic,2,1.06085494082163,8,4,0
Absent,12,1,Dynamic,2,2.28102168066744,8,4,1
Present,12,1,Dynamic,1,0.800784823331924,8,4,1
Present,16,4,Dynamic,2,4.10130075485631,8,4,0
Absent,12,2,Dynamic,2,2.90205104055985,8,4,1
Present,16,2,Dynamic,1,1.750945846783,8,4,1
Absent,8,1,Dynamic,2,1.54090571572669,8,4,1
Present,12,2,Dynamic,1,1.43090769793707,8,4,1
Absent,8,3,Dynamic,2,1.0908713886156,8,4,1
Present,16,3,Dynamic,1,1.61093484237881,8,4,1
Absent,16,4,Dynamic,2,3.06112242115614,8,4,1
Present,16,1,Dynamic,1,0.840805082836596,8,4,1
Present,16,1,Dynamic,1,1.78099951380409,8,4,1
Absent,8,4,Dynamic,2,1.46090166576414,8,4,1
Present,8,2,Dynamic,1,1.73096012691167,8,4,1
Present,12,3,Dynamic,1,1.14083887864126,8,4,1
Absent,12,2,Dynamic,2,3.06114615186743,8,4,1
Present,12,1,Dynamic,1,0.560826633518445,8,4,1
Present,8,3,Dynamic,1,1.0908539206448,8,4,1
Present,12,4,Dynamic,1,1.15084772540467,8,4,1
Absent,8,3,Dynamic,2,2.23102866050522,8,4,1
Absent,16,4,Dynamic,2,1.91095747037707,8,4,1
Absent,16,2,Dynamic,2,1.54096186619063,8,4,1
Absent,8,1,Dynamic,2,1.4909299576957,8,4,1
Absent,16,3,Dynamic,2,1.48088680888304,8,4,1
Present,16,2,Dynamic,1,1.82098181025322,8,4,1
Present,16,4,Dynamic,1,1.53089621970048,8,4,1
Absent,8,2,Dynamic,2,1.44108297177718,8,4,1
Present,8,4,Dynamic,1,1.70089237758202,8,4,1
Present,8,4,Dynamic,1,0.860853667355514,8,4,1
Present,8,3,Dynamic,1,1.96100799232863,8,4,1
Absent,12,3,Dynamic,2,3.741201916715,8,4,1
Absent,8,4,Dynamic,2,1.11086882731524,8,4,1
Absent,16,2,Dynamic,2,2.57106376419324,8,4,1
Absent,12,3,Dynamic,2,1.36089872085358,8,4,1
Absent,16,3,Dynamic,2,2.73106906222711,8,4,1
Present,12,3,Dynamic,1,0.580767776396897,8,4,1
Absent,12,2,Static,2,0.790794115858262,8,4,1
Present,8,4,Static,1,0.660791955543573,8,4,1
Absent,16,1,Static,2,1.42093989213481,8,4,1
Absent,8,4,Static,2,1.14128417908069,8,4,1
Present,12,4,Static,1,0.690815661527267,8,4,1
Present,8,3,Static,1,0.59079702802228,8,4,1
Present,12,3,Static,1,0.600806426476083,8,4,1
Present,8,1,Static,1,0.630833467997945,8,4,1
Present,8,2,Static,1,0.760811290774654,8,4,1
Present,12,2,Static,1,0.640799714965397,8,4,1
Present,16,3,Static,1,0.570827054553774,8,4,1
Present,16,4,Static,1,0.891073568312095,8,4,1
Present,12,1,Static,1,0.490750072512128,8,4,1
Absent,12,1,Static,1,0.530768603096476,8,4,0
Absent,8,1,Static,2,0.990829949341787,8,4,1
Absent,12,2,Static,2,2.16100870374521,8,4,1
Present,12,3,Static,1,0.730838766030502,8,4,1
Present,8,3,Static,2,0.640806035514288,8,4,0
Absent,8,3,Static,2,0.71081011287697,8,4,1
Absent,8,1,Static,2,0.740811734199269,8,4,1
Present,16,2,Static,1,0.690777968802649,8,4,1
Present,16,1,Static,1,0.620802842659032,8,4,1
Absent,16,4,Static,2,1.07092461956381,8,4,1
Absent,12,4,Static,2,0.610825430559089,8,4,1
Present,12,1,Static,1,0.570787730149277,8,4,1
Present,12,2,Static,1,1.01084586081834,8,4,1
Present,12,4,Static,1,0.780848915999741,8,4,1
Absent,12,1,Static,2,0.800817729280425,8,4,1
Present,8,2,Static,1,0.590786567622672,8,4,1
Absent,12,4,Static,2,1.56079937646609,8,4,1
Present,8,1,Static,1,0.62079137177534,8,4,1
Absent,8,2,Static,2,1.07087552612757,8,4,1
Present,16,2,Static,1,0.620826623494395,8,4,1
Absent,16,4,Static,2,1.4809231432655,8,4,1
Present,16,1,Static,1,1.10085970754699,8,4,1
Absent,16,3,Static,2,1.92098362738943,8,4,1
Absent,12,3,Static,2,0.810887771250236,8,4,1
Present,16,4,Static,1,0.940834415328027,8,4,1
Absent,16,1,Static,2,0.800829450448873,8,4,1
Present,16,3,Static,1,0.540794010598802,8,4,1
Absent,8,4,Static,2,0.810823686268122,8,4,1
Absent,16,2,Static,2,1.18087285488946,8,4,1
Absent,16,2,Static,2,1.00082925229344,8,4,1
Absent,12,3,Static,2,0.91082128268954,8,4,1
Present,8,4,Static,1,0.580781560304786,8,4,1
Absent,16,3,Static,2,1.68092910827363,8,4,1
Absent,8,2,Static,2,0.630881280617359,8,4,1
Absent,8,3,Static,2,0.900860777513117,8,4,1
Present,16,1,Dynamic,1,1.98095093429856,8,4,1
Present,12,3,Dynamic,1,0.580800391629964,8,4,1
Absent,8,2,Dynamic,2,1.44090681342732,8,4,1
Present,8,1,Dynamic,1,2.00099090763251,8,4,1
Absent,16,2,Dynamic,2,1.69091888813091,8,4,1
Present,12,3,Dynamic,1,3.31115282093924,8,4,1
Present,12,4,Dynamic,1,2.23101672113353,8,4,1
Present,16,2,Dynamic,1,1.12086627102599,8,4,1
Present,8,1,Dynamic,1,0.750762445615692,8,4,1
Present,12,2,Dynamic,1,0.960879568739074,8,4,1
Absent,12,2,Dynamic,2,1.93100722009513,8,4,1
Absent,12,3,Dynamic,2,2.0609789258242,8,4,1
Present,8,2,Dynamic,1,0.650816671679422,8,4,1
Absent,8,3,Dynamic,2,2.31104865703037,8,4,1
Absent,16,4,Dynamic,2,2.11099036128871,8,4,1
Present,12,1,Dynamic,1,2.97114492150649,8,4,1
Absent,12,2,Dynamic,1,0.600790073580356,8,4,0
Absent,16,3,Dynamic,-1,5.00078317160205,8,4,0
Absent,16,4,Dynamic,1,1.31090019213934,8,4,0
Present,8,4,Dynamic,1,1.21087296750011,8,4,1
Present,12,1,Dynamic,1,1.00087117809744,8,4,1
Absent,8,4,Dynamic,1,2.35103236695613,8,4,0
Absent,16,3,Dynamic,2,2.13104314881275,8,4,1
Present,16,2,Dynamic,1,1.83095769359261,8,4,1
Present,8,4,Dynamic,1,0.700833380115,8,4,1
Absent,12,4,Dynamic,2,1.19086716322181,8,4,1
Absent,12,1,Dynamic,1,2.25101381632157,8,4,0
Absent,12,1,Dynamic,2,2.92110568498447,8,4,1
Present,16,3,Dynamic,1,2.97112144107905,8,4,1
Absent,8,1,Dynamic,2,1.26086424604455,8,4,1
Present,12,4,Dynamic,1,1.14085291550509,8,4,1
Present,8,2,Dynamic,1,2.45103155763172,8,4,1
Absent,12,4,Dynamic,2,1.76093816020784,8,4,1
Present,16,1,Dynamic,1,1.07088862100773,8,4,1
Absent,8,2,Dynamic,2,1.830998571485,8,4,1
Present,12,2,Dynamic,1,0.79081306012813,8,4,1
Absent,8,3,Dynamic,2,1.17082733791813,8,4,1
Absent,8,1,Dynamic,2,1.12084078833868,8,4,1
Absent,16,2,Dynamic,2,1.40090751482057,8,4,1
Present,8,3,Dynamic,1,1.47093105305794,8,4,1
Absent,12,3,Dynamic,1,1.51091579285003,8,4,0
Present,8,3,Dynamic,1,1.94095053063847,8,4,1
Absent,8,4,Dynamic,2,1.01083596413901,8,4,1
Present,16,4,Dynamic,1,1.54090121198169,8,4,1
Absent,16,1,Dynamic,2,2.21101041060956,8,4,1
Absent,16,1,Dynamic,2,2.53104334663203,8,4,1
Present,16,4,Dynamic,1,1.00088376172062,8,4,1
Present,16,3,Dynamic,1,0.920849768096559,8,4,1
Present,12,1,Dynamic,1,0.850903855818615,8,4,1
Present,12,4,Dynamic,1,0.709599855645138,8,4,1
Present,12,2,Dynamic,1,1.9209672895322,8,4,1
Present,8,4,Dynamic,1,0.470792258956862,8,4,1
Present,8,2,Dynamic,1,1.56090792349187,8,4,1
Present,12,2,Dynamic,1,1.0208677072269,8,4,1
Present,16,2,Dynamic,1,0.570830252420819,8,4,1
Present,8,3,Dynamic,1,0.580835001437663,8,4,1
Absent,8,1,Dynamic,2,2.24104411853114,8,4,1
Present,8,1,Dynamic,1,1.65095646289865,8,4,1
Absent,12,1,Dynamic,2,1.94098526107609,8,4,1
Absent,8,3,Dynamic,2,2.37105061217244,8,4,1
Present,12,3,Dynamic,1,2.39103069049906,8,4,1
Present,12,4,Dynamic,1,0.660857496774952,8,4,1
Absent,8,3,Dynamic,2,1.50095642781253,8,4,1
Absent,8,1,Dynamic,2,1.98097826920912,8,4,1
Present,12,3,Dynamic,1,0.750818784208604,8,4,1
Present,8,3,Dynamic,1,2.05100492979363,8,4,1
Absent,16,3,Dynamic,2,1.48091126671625,8,4,1
Absent,16,1,Dynamic,2,2.30103282575146,8,4,1
Present,8,2,Dynamic,1,1.05089423715708,8,4,1
Present,16,1,Dynamic,1,1.36086174990487,8,4,1
Present,8,1,Dynamic,1,0.910843296843268,8,4,1
Present,16,4,Dynamic,1,0.900849020924397,8,4,1
Absent,16,4,Dynamic,2,1.99096291644128,8,4,1
Absent,8,4,Dynamic,1,2.07099889962683,8,4,0
Absent,16,2,Dynamic,2,2.14096911168144,8,4,1
Absent,16,4,Dynamic,2,2.80108536232456,8,4,1
Absent,12,2,Dynamic,2,1.85095337530311,8,4,1
Absent,12,3,Dynamic,2,2.00098501814409,8,4,1
Absent,8,4,Dynamic,2,1.03085015638499,8,4,1
Absent,8,2,Dynamic,2,1.63095297197742,8,4,1
Absent,12,4,Dynamic,2,2.11141203360239,8,4,1
Absent,16,3,Dynamic,2,1.85097215650512,8,4,1
Present,12,1,Dynamic,1,2.10100344113107,8,4,1
Present,16,4,Dynamic,1,0.880850908233697,8,4,1
Absent,16,2,Dynamic,2,2.4810566643946,8,4,1
Absent,12,3,Dynamic,2,2.05102638490735,8,4,1
Absent,12,1,Dynamic,2,1.12088320769089,8,4,1
Absent,12,2,Dynamic,2,1.29089821962043,8,4,1
Present,16,3,Dynamic,2,1.65093288255775,8,4,0
Present,16,3,Dynamic,1,0.680793547125177,8,4,1
Absent,8,2,Dynamic,2,1.41090136502498,8,4,1
Present,8,4,Dynamic,1,1.3608680981888,8,4,1
Present,16,2,Dynamic,1,1.01086581490472,8,4,1
Absent,16,1,Dynamic,1,1.88101437536352,8,4,0
Present,16,1,Dynamic,1,1.80094132566137,8,4,1
Absent,12,4,Dynamic,2,1.44091764507357,8,4,1
Present,8,1,Static,1,1.44089754061679,8,4,1
Present,12,2,Static,1,0.890854532149206,8,4,1
Present,16,2,Static,1,0.700798484271218,8,4,1
Present,8,2,Static,1,0.53079385521778,8,4,1
Absent,8,3,Static,2,1.22088609212005,8,4,1
Absent,12,1,Static,2,1.44099342382196,8,4,1
Present,12,1,Static,1,0.57076955811317,8,4,1
Absent,16,3,Static,2,1.60091552452377,8,4,1
Present,16,1,Static,1,1.41090231469389,8,4,1
Absent,16,2,Static,2,2.19100973127206,8,4,1
Present,8,3,Static,1,0.54077059332576,8,4,1
Present,16,1,Static,1,1.60089754562887,8,4,1
Present,8,1,Static,2,0.800817197973629,8,4,0
Present,16,2,Static,2,1.08075613275287,8,4,0
Absent,8,4,Static,2,1.09085542434423,8,4,1
Absent,12,4,Static,2,1.69099940587148,8,4,1
Absent,16,4,Static,2,1.72098405076486,8,4,1
Present,12,3,Static,1,0.75074684223182,8,4,1
Present,16,3,Static,1,0.620789652545682,8,4,1
Present,16,4,Static,1,1.49093592738063,8,4,1
Absent,12,3,Static,1,3.03208791393536,8,4,0
Absent,16,3,Static,2,2.01099085249734,8,4,1
Present,12,3,Static,1,0.890789432002748,8,4,1
Present,8,3,Static,1,0.65080680707797,8,4,1
Absent,8,1,Static,2,1.07086121358589,8,4,1
Absent,16,1,Static,2,2.49103120910786,8,4,1
Absent,12,2,Static,2,1.11084570543517,8,4,1
Present,12,1,Static,1,0.590783106441449,8,4,1
Absent,12,2,Static,2,1.60096553755557,8,4,1
Absent,12,4,Static,2,1.64093496267469,8,4,1
Absent,8,2,Static,2,0.650850389624793,8,4,1
Absent,16,1,Static,2,1.43082134550968,8,4,1
Absent,8,3,Static,2,0.860814067606043,8,4,1
Present,8,4,Static,1,0.890830568197998,8,4,1
Absent,12,3,Static,2,1.66092150924578,8,4,1
Present,16,4,Static,1,1.40088335572182,8,4,1
Absent,8,2,Static,2,1.16085830142129,8,4,1
Absent,16,4,Static,2,1.65092000554705,8,4,1
Present,8,2,Static,1,0.63080789241485,8,4,1
Present,12,4,Static,1,0.760785078960907,8,4,1
Absent,16,2,Static,2,1.97104527638021,8,4,1
Present,12,4,Static,1,0.630790905627691,8,4,1
Absent,8,4,Static,2,0.910914201602282,8,4,1
Present,8,4,Static,1,0.780833006863759,8,4,1
Present,16,3,Static,1,1.66094466119921,8,4,1
Absent,8,1,Static,2,1.26087627797733,8,4,1
Absent,12,1,Static,2,2.66107813955659,8,4,1
Present,12,2,Static,1,0.720802832634945,8,4,1
Present,16,4,Dynamic,1,1.08087160915875,8,4,1
Present,12,4,Dynamic,1,0.530773803557167,8,4,1
Absent,16,1,Dynamic,2,1.78095708208821,8,4,1
Present,12,2,Dynamic,1,0.740843497336755,8,4,1
Absent,12,3,Dynamic,2,1.84099160702044,8,4,1
Absent,16,1,Dynamic,1,1.08084272042561,8,4,0
Present,8,3,Dynamic,1,0.740826059439314,8,4,1
Present,16,2,Dynamic,1,1.00085320154267,8,4,1
Absent,8,4,Dynamic,2,1.53095540028426,8,4,1
Absent,12,2,Dynamic,2,1.66091286063693,8,4,1
Present,12,4,Dynamic,1,0.690802659542896,8,4,1
Absent,8,4,Dynamic,1,1.41091348985174,8,4,0
Absent,16,4,Dynamic,2,1.77096080123829,8,4,1
Absent,16,2,Dynamic,2,2.39101788900643,8,4,1
Absent,8,1,Dynamic,2,1.54094019788681,8,4,1
Present,8,3,Dynamic,1,0.910828222427881,8,4,1
Absent,8,1,Dynamic,2,2.25099354913073,8,4,1
Absent,12,3,Dynamic,2,1.78097613629507,8,4,1
Absent,8,3,Dynamic,2,1.1708819395717,8,4,1
Absent,8,2,Dynamic,2,1.35090376559674,8,4,1
Present,12,3,Dynamic,1,1.83094288950815,8,4,1
Present,16,1,Dynamic,1,0.700818124920261,8,4,1
Present,8,1,Dynamic,1,0.660789299343378,8,4,1
Present,8,4,Dynamic,1,0.720799203373645,8,4,1
Absent,12,4,Dynamic,2,2.30103572789085,8,4,1
Present,16,4,Dynamic,1,0.800798737226614,8,4,1
Present,8,4,Dynamic,1,0.580802301328731,8,4,1
Absent,8,2,Dynamic,2,1.67092807305926,8,4,1
Present,12,1,Dynamic,1,1.03087439601495,8,4,1
Absent,8,3,Dynamic,1,1.00081915278315,8,4,0
Absent,12,2,Dynamic,2,2.25102687377603,8,4,1
Absent,16,2,Dynamic,2,2.2210352517186,8,4,1
Absent,12,1,Dynamic,1,2.16102884094926,8,4,0
Present,8,2,Dynamic,1,1.0708808896552,8,4,1
